Gf_GL_post_date,Gf_Date,Gf_Amount,Gf_Gift_ID,Gf_Apls_1_01_Appeal_ID,Gf_Apls_1_01_Description,Gf_Apls_1_01_Ap_Appeal_category,Gf_Cmps_1_01_Campaign_ID,Gf_Cmps_1_01_Description,Gf_Pks_1_01_Package_ID,Gf_Pks_1_01_Description,Gf_Fnds_1_01_Fund_ID,Gf_Fnds_1_01_Description,Gf_CnBio_ID,Gf_CnBio_Age,Gf_CnAdrPrf_State,Gf_CnCnstncy_1_01_CodeShort,Gf_CnCnstncy_1_01_CodeLong,Gf_CnCnstncy_1_02_CodeShort,Gf_CnCnstncy_1_02_CodeLong
4/16/14,4/21/14,100,93569,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34A4,2014 March DM Renewal - Group R34A4,801-9437,Direct Mail Renewal,108697,,CA,DON,Donor,,
12/31/14,1/9/15,100,100002,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34A4,2014 March DM Renewal - Group R34A4,801-9437,Direct Mail Renewal,81542,,NY,DON,Donor,,
12/31/14,1/9/15,150,100015,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34A4,2014 March DM Renewal - Group R34A4,801-9437,Direct Mail Renewal,103936,,VA,DON,Donor,,
4/24/14,4/28/14,100,93899,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34A4,2014 March DM Renewal - Group R34A4,801-9437,Direct Mail Renewal,49150,,MD,DON,Donor,,
4/24/14,4/28/14,100,93902,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34A4,2014 March DM Renewal - Group R34A4,801-9437,Direct Mail Renewal,98025,,MI,DON,Donor,,
7/16/14,7/17/14,800,95300,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34A5,2014 March DM Renewal - Group R34A5,801-9437,Direct Mail Renewal,16176,,NJ,DON,Donor,,
5/22/14,5/23/14,500,94375,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34A5,2014 March DM Renewal - Group R34A5,801-9437,Direct Mail Renewal,111632,,MI,DON,Donor,,
12/31/14,1/9/15,500,100029,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34A5,2014 March DM Renewal - Group R34A5,801-9437,Direct Mail Renewal,13872,,VT,DON,Donor,,
12/31/14,1/11/15,500,99696,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34A6,2014 March DM Renewal - Group R34A6,801-9437,Direct Mail Renewal,53964,66,NY,DON,Donor,,
4/16/14,4/21/14,10,93517,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B1,2014 March DM Renewal - Group R34B1,801-9437,Direct Mail Renewal,106780,,UT,DON,Donor,,
4/16/14,4/21/14,10,93519,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B1,2014 March DM Renewal - Group R34B1,801-9437,Direct Mail Renewal,63152,,IL,DON,Donor,,
4/16/14,4/21/14,20,93522,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B1,2014 March DM Renewal - Group R34B1,801-9437,Direct Mail Renewal,97610,,TN,DON,Donor,,
4/16/14,4/21/14,5,93570,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B1,2014 March DM Renewal - Group R34B1,801-9437,Direct Mail Renewal,98183,,FL,DON,Donor,,
4/24/14,4/28/14,10,93856,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B1,2014 March DM Renewal - Group R34B1,801-9437,Direct Mail Renewal,101294,,SC,DON,Donor,,
4/24/14,4/28/14,15,93859,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B1,2014 March DM Renewal - Group R34B1,801-9437,Direct Mail Renewal,CW15058,,IL,DON,Donor,,
4/29/14,4/30/14,10,93948,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B1,2014 March DM Renewal - Group R34B1,801-9437,Direct Mail Renewal,104665,,TX,DON,Donor,,
4/29/14,4/30/14,10,93950,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B1,2014 March DM Renewal - Group R34B1,801-9437,Direct Mail Renewal,87643,,IL,DON,Donor,,
4/29/14,4/30/14,25,93966,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B1,2014 March DM Renewal - Group R34B1,801-9437,Direct Mail Renewal,106420,,MA,DON,Donor,,
5/27/14,5/30/14,15,94570,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B1,2014 March DM Renewal - Group R34B1,801-9423,Direct Mail Acquisition,95888,,NY,DON,Donor,,
6/18/14,6/19/14,10,94976,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B1,2014 March DM Renewal - Group R34B1,801-9437,Direct Mail Renewal,76953,,PA,DON,Donor,,
4/16/14,4/21/14,20,93521,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,104159,,NJ,DON,Donor,,
4/16/14,4/21/14,25,93525,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,42929,,NC,DON,Donor,,
4/16/14,4/21/14,25,93527,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,106886,,CT,DON,Donor,,
4/16/14,4/21/14,35,93533,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,105004,,NY,DON,Donor,,
4/16/14,4/21/14,35,93535,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,30563,,OH,DON,Donor,,
4/16/14,4/21/14,35,93539,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,107385,,MD,DON,Donor,,
6/18/14,6/19/14,35,94985,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,104777,,NY,DON,Donor,,
7/2/14,7/2/14,35,95109,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,109194,,AR,DON,Donor,,
5/22/14,5/23/14,35,94370,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,107501,,OH,DON,Donor,,
5/22/14,5/23/14,20,94371,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,102110,,TX,DON,Donor,,
5/27/14,5/30/14,25,94571,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9423,Direct Mail Acquisition,105188,,LA,DON,Donor,,
5/27/14,5/30/14,35,94572,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9423,Direct Mail Acquisition,104870,,NY,DON,Donor,,
6/18/14,6/19/14,20,94977,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,71673,,IL,DON,Donor,,
6/18/14,6/19/14,25,94982,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,12491,,NY,DON,Donor,,
5/12/14,5/13/14,40,94163,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,109248,,IL,DON,Donor,,
5/22/14,5/23/14,10,94358,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,103101,,CA,DON,Donor,,
5/22/14,5/23/14,10,94359,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,109203,,SC,DON,Donor,,
5/22/14,5/23/14,25,94365,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,45575,,NY,DON,Donor,,
5/22/14,5/23/14,35,94367,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,105174,,FL,DON,Donor,,
5/22/14,5/23/14,35,94368,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,108678,,VA,DON,Donor,,
5/12/14,5/13/14,25,94149,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,105666,,NY,DON,Donor,,
5/12/14,5/13/14,25,94150,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,107375,,OH,DON,Donor,,
5/12/14,5/13/14,35,94155,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,108686,,NY,DON,Donor,,
5/12/14,5/13/14,35,94156,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,CW20274,,CO,DON,Donor,,
5/12/14,5/13/14,35,94159,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,105717,,CA,DON,Donor,,
5/12/14,5/13/14,35,94161,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,108818,,MD,DON,Donor,,
5/2/14,5/5/14,20,94112,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,101439,,TX,DON,Donor,,
5/2/14,5/5/14,30,94125,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,105194,,OH,DON,Donor,,
5/2/14,5/5/14,35,94126,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,3229-C,,NY,DON,Donor,,
5/2/14,5/5/14,35,94129,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,105819,,VA,DON,Donor,,
5/2/14,5/5/14,35,94130,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,109196,,GA,DON,Donor,,
5/2/14,5/5/14,50,94136,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,105190,,MD,DON,Donor,,
4/29/14,4/30/14,40,93986,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,102405,,MS,DON,Donor,,
4/29/14,4/30/14,40,93987,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,106049,,MO,DON,Donor,,
4/29/14,4/30/14,50,93991,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,82284,,IL,DON,Donor,,
4/29/14,4/30/14,25,94080,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,108810,,AL,DON,Donor,,
4/29/14,4/30/14,50,94083,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,108645,,MA,DON,Donor,,
5/2/14,5/5/14,10,94108,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,105676,,MD,DON,Donor,,
4/29/14,4/30/14,15,93953,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,99562,,NY,DON,Donor,,
4/29/14,4/30/14,20,93958,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,109056,,OH,DON,Donor,,
4/29/14,4/30/14,25,93961,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,108815,,TN,DON,Donor,,
4/29/14,4/30/14,35,93975,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,46190,,NY,DON,Donor,,
4/29/14,4/30/14,35,93977,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,108716,,CA,DON,Donor,,
4/29/14,4/30/14,35,93982,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,104268,,VA,DON,Donor,,
4/24/14,4/28/14,10,93858,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,103089,,GA,DON,Donor,,
4/24/14,4/28/14,20,93862,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,98080,,NC,DON,Donor,,
4/24/14,4/28/14,20,93867,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,108116,,WI,DON,Donor,,
4/24/14,4/28/14,25,93874,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,101047,,IL,DON,Donor,,
4/24/14,4/28/14,35,93884,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,103616,,IL,DON,Donor,,
4/29/14,4/30/14,10,93945,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,107483,,NH,DON,Donor,,
4/16/14,4/21/14,35,93540,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,102982,,VA,DON,Donor,,
4/16/14,4/21/14,35,93541,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,108220,,VA,DON,Donor,,
4/16/14,4/21/14,40,93546,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,105427,,TN,DON,Donor,,
4/16/14,4/21/14,50,93552,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,100754,,MS,DON,Donor,,
4/17/14,4/22/14,25,93732,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,109434,,PA,DON,Donor,,
4/17/14,4/22/14,35,93733,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B2,2014 March DM Renewal - Group R34B2,801-9437,Direct Mail Renewal,107981,,PA,DON,Donor,,
9/5/14,9/5/14,75,96005,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B3,2014 March DM Renewal - Group R34B3,801-9437,Direct Mail Renewal,101611,,CA,DON,Donor,,
12/4/14,12/8/14,75,98311,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B3,2014 March DM Renewal - Group R34B3,801-9437,Direct Mail Renewal,59353,,MI,DON,Donor,,
4/16/14,4/21/14,50,93549,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B3,2014 March DM Renewal - Group R34B3,801-9437,Direct Mail Renewal,9518,,MD,DON,Donor,,
4/16/14,4/21/14,50,93550,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B3,2014 March DM Renewal - Group R34B3,801-9437,Direct Mail Renewal,102825,,VA,DON,Donor,,
5/22/14,5/23/14,50,94374,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B3,2014 March DM Renewal - Group R34B3,801-9437,Direct Mail Renewal,7414,,OR,DON,Donor,,
4/16/14,4/21/14,50,93559,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B3,2014 March DM Renewal - Group R34B3,801-9437,Direct Mail Renewal,CW22778,,IL,DON,Donor,,
4/16/14,4/21/14,65,93563,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B3,2014 March DM Renewal - Group R34B3,801-9437,Direct Mail Renewal,108723,,MD,DON,Donor,,
4/24/14,4/28/14,100,93896,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B3,2014 March DM Renewal - Group R34B3,801-9437,Direct Mail Renewal,40717,,LA,DON,Donor,,
4/24/14,4/28/14,100,93900,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B3,2014 March DM Renewal - Group R34B3,801-9437,Direct Mail Renewal,103258,,DE,DON,Donor,,
4/24/14,4/28/14,75,93906,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B3,2014 March DM Renewal - Group R34B3,801-9437,Direct Mail Renewal,92981,,DC,DON,Donor,,
4/29/14,4/30/14,50,93993,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B3,2014 March DM Renewal - Group R34B3,801-9437,Direct Mail Renewal,82713,,NY,DON,Donor,,
4/10/14,4/11/14,100,93494,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B4,2014 March DM Renewal - Group R34B4,801-9437,Direct Mail Renewal,104544,,IL,DON,Donor,,
4/10/14,4/11/14,200,93499,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B4,2014 March DM Renewal - Group R34B4,801-9437,Direct Mail Renewal,90401,,CO,DON,Donor,,
4/16/14,4/21/14,150,93573,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B4,2014 March DM Renewal - Group R34B4,801-9437,Direct Mail Renewal,108823,,NC,DON,Donor,,
4/24/14,4/28/14,100,93897,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B4,2014 March DM Renewal - Group R34B4,801-9437,Direct Mail Renewal,4532,,CA,DON,Donor,,
4/24/14,4/28/14,100,93901,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B4,2014 March DM Renewal - Group R34B4,801-9437,Direct Mail Renewal,80995,,PA,DON,Donor,DON,Donor
4/29/14,4/30/14,50,93996,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B4,2014 March DM Renewal - Group R34B4,801-9437,Direct Mail Renewal,CW14265,,FL,DON,Donor,,
5/2/14,5/5/14,50,94134,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34B4,2014 March DM Renewal - Group R34B4,801-9437,Direct Mail Renewal,108263,,GA,DON,Donor,,
4/16/14,4/21/14,10,93518,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34C1,2014 March DM Renewal - Group R34C1,801-9437,Direct Mail Renewal,106964,,IL,DON,Donor,,
4/16/14,4/21/14,10,93520,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34C1,2014 March DM Renewal - Group R34C1,801-9437,Direct Mail Renewal,104684,,IL,DON,Donor,,
4/24/14,4/28/14,10,93850,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34C1,2014 March DM Renewal - Group R34C1,801-9437,Direct Mail Renewal,87673,,MI,DON,Donor,,
5/2/14,5/5/14,10,94105,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34C1,2014 March DM Renewal - Group R34C1,801-9437,Direct Mail Renewal,84170,,IL,DON,Donor,,
7/2/14,7/2/14,20,95104,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34C1,2014 March DM Renewal - Group R34C1,801-9437,Direct Mail Renewal,105211,,AL,DON,Donor,,
4/16/14,4/21/14,10,93513,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34C2,2014 March DM Renewal - Group R34C2,801-9437,Direct Mail Renewal,94731,,MD,DON,Donor,,
4/16/14,4/21/14,35,93530,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34C2,2014 March DM Renewal - Group R34C2,801-9437,Direct Mail Renewal,76326,,NY,DON,Donor,,
4/16/14,4/21/14,35,93532,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34C2,2014 March DM Renewal - Group R34C2,801-9437,Direct Mail Renewal,107025,,NY,DON,Donor,,
4/16/14,4/21/14,50,93553,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34C2,2014 March DM Renewal - Group R34C2,801-9437,Direct Mail Renewal,105742,,OH,DON,Donor,,
4/24/14,4/28/14,25,93879,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34C2,2014 March DM Renewal - Group R34C2,801-9437,Direct Mail Renewal,105996,,GA,DON,Donor,,
4/24/14,4/28/14,35,93887,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34C2,2014 March DM Renewal - Group R34C2,801-9437,Direct Mail Renewal,106697,,IL,DON,Donor,,
5/22/14,5/23/14,45,94373,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34C2,2014 March DM Renewal - Group R34C2,801-9437,Direct Mail Renewal,105507,,MT,DON,Donor,,
9/15/15,9/18/15,35,104232,4002,Individual Contributions,Contributions,15 ANN FUND,2015 Annual Fund,R34C2,2014 March DM Renewal - Group R34C2,801-9437,Direct Mail Renewal,106265,,MS,DON,Donor,,
4/29/14,4/30/14,40,94082,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,R34C2,2014 March DM Renewal - Group R34C2,801-9437,Direct Mail Renewal,106570,,WA,DON,Donor,,
