Gf_Date,Gf_Apls_1_01_Description,Gf_Gift_ID,Gf_CnAdrPrf_State,Gf_Amount,Gf_CnBio_ID,Gf_Pks_1_01_Package_ID
10/14/14,Individual Contributions,97328,CA,5000,102714,OG
10/15/14,Individual Contributions,97329,NJ,10,113405,OG
10/18/14,Individual Contributions,97330,CO,25,104318,OG
10/19/14,Individual Contributions,97331,AZ,25,111288,OG
10/19/14,Individual Contributions,97606,NJ,10,113405,OG
10/21/14,Individual Contributions,97607,IN,10,113118,OG
10/7/14,Individual Contributions,97322,MD,10,112705,OG
10/9/14,Individual Contributions,97323,VA,100,110597,OG
10/9/14,Individual Contributions,97324,IN,15,102175,OG
10/9/14,Individual Contributions,97325,PA,25,113015,OG
10/12/14,Individual Contributions,97326,VI,10,111383,OG
10/13/14,Individual Contributions,97327,NY,54,103028,OG
10/3/14,Individual Contributions,97316,PA,50,103294,OG
10/3/14,Individual Contributions,97317,CA,25,110579,OG
10/3/14,Individual Contributions,97318,CA,10,113135,OG
10/5/14,Individual Contributions,97319,CA,5,111238,OG
10/5/14,Individual Contributions,97320,MD,5,113404,OG
10/7/14,Individual Contributions,97321,NM,25,111791,OG
3/5/14,Individual Contributions,92612,CA,5,111238,OG
3/6/14,Individual Contributions,92613,MD,20,111762,OG
3/6/14,Individual Contributions,92614,VA,20,111985,OG
3/7/14,Individual Contributions,92615,NM,25,111791,OG
3/7/14,Individual Contributions,92616,AL,25,111986,OG
3/8/14,Individual Contributions,92617,TX,25,111793,OG
2/28/14,Individual Contributions,92485,NY,10,102181,OG
2/28/14,Individual Contributions,92486,FL,100,111924,OG
3/2/14,Individual Contributions,92488,OR,50,110835,OG
3/2/14,Individual Contributions,92489,WA,25,111925,OG
3/3/14,Individual Contributions,92490,PA,50,103294,OG
2/24/14,Individual Contributions,92343,TX,25,111843,OG
2/25/14,Individual Contributions,92392,NY,25,22466,OG
2/25/14,Individual Contributions,92393,MI,25,111243,OG
2/25/14,Individual Contributions,92394,FL,50,89309,OG
2/28/14,Individual Contributions,92484,MA,10,109535,OG
2/3/15,Individual Contributions,100709,CA,25,110579,OG
2/3/15,Individual Contributions,100710,CA,10,113135,OG
2/4/15,Individual Contributions,100712,IN,250,CW17231,OG
2/4/15,Individual Contributions,100713,MD,5,114069,OG
2/21/14,Individual Contributions,92271,MI,50,111835,OG
1/30/15,Individual Contributions,100703,MI,50,114068,OG
1/31/15,Individual Contributions,100704,NY,10,102181,OG
1/31/15,Individual Contributions,100705,TX,50,111843,OG
1/1/15,Individual Contributions,100706,PA,25,114054,OG
2/1/15,Individual Contributions,100707,NJ,10,113405,OG
2/2/15,Individual Contributions,100708,CA,45,111152,OG
1/28/15,Individual Contributions,100697,FL,10,113013,OG
1/28/15,Individual Contributions,100698,TX,100,113033,OG
1/28/15,Individual Contributions,100699,PA,20,11503,OG
1/30/15,Individual Contributions,100700,VA,50,113444,OG
1/30/15,Individual Contributions,100701,NY,100,114067,OG
1/30/15,Individual Contributions,100702,TX,25,111241,OG
1/21/15,Individual Contributions,100691,IA,50,114064,OG
1/22/15,Individual Contributions,100692,MD,25,113012,OG
1/22/15,Individual Contributions,100693,WV,5,114065,OG
1/25/15,Individual Contributions,100694,MI,25,111243,OG
1/27/15,Individual Contributions,100695,PA,25,114066,OG
1/28/15,Individual Contributions,100696,TN,10,81360,OG
1/19/15,Individual Contributions,100685,NJ,30,113405,OG
1/19/15,Individual Contributions,100686,NY,20,113814,OG
1/19/15,Individual Contributions,100687,DC,50,98779,OG
1/20/15,Individual Contributions,100688,IL,50,114063,OG
1/20/15,Individual Contributions,100689,PA,30,61648,OG
1/21/15,Individual Contributions,100690,IN,10,113118,OG
1/19/15,Individual Contributions,100679,MD,30,114059,OG
1/19/15,Individual Contributions,100680,VA,10,110742,OG
1/19/15,Individual Contributions,100681,GA,50,114060,OG
1/19/15,Individual Contributions,100682,VA,50,114061,OG
1/19/15,Individual Contributions,100683,CA,10,114062,OG
1/19/15,Individual Contributions,100684,MI,50,59130,OG
1/12/15,Individual Contributions,100673,MD,35,112198,OG
1/14/15,Individual Contributions,100674,NJ,60,105649,OG
1/17/15,Individual Contributions,100675,GA,5,114058,OG
1/17/15,Individual Contributions,100676,NJ,10,113405,OG
1/18/15,Individual Contributions,100677,PA,100,95642,OG
1/18/15,Individual Contributions,100678,MO,50,Conf2894,OG
1/9/15,Individual Contributions,100667,TN,25,111763,OG
1/9/15,Individual Contributions,100668,IN,15,102175,OG
1/10/15,Individual Contributions,100669,MD,10,111762,OG
1/11/15,Individual Contributions,100670,TX,40,114057,OG
1/12/15,Individual Contributions,100671,VI,10,111383,OG
1/12/15,Individual Contributions,100672,PA,100,6739,OG
1/3/15,Individual Contributions,100660,CA,10,113135,OG
1/3/15,Individual Contributions,100661,MD,100,26665,OG
1/4/15,Individual Contributions,100662,IL,50,33276,OG
1/5/15,Individual Contributions,100663,WI,200,114055,OG
1/5/15,Individual Contributions,100664,NM,5,111791,OG
1/9/15,Individual Contributions,100666,VA,100,110597,OG
12/31/14,Individual Contributions,100499,CA,50,114037,OG
1/1/15,Individual Contributions,100656,DC,25,111757,OG
1/2/15,Individual Contributions,100657,IL,10,113515,OG
1/2/15,Individual Contributions,100658,NY,200,111758,OG
1/3/15,Individual Contributions,100659,CA,25,110579,OG
12/31/14,Individual Contributions,100493,MN,50,97069,OG
12/31/14,Individual Contributions,100494,DC,20,25351,OG
12/31/14,Individual Contributions,100495,NC,1000,113601,OG
12/31/14,Individual Contributions,100496,CO,200,109560,OG
12/31/14,Individual Contributions,100497,IL,250,94104,OG
12/31/14,Individual Contributions,100498,DC,50,109571,OG
12/31/14,Individual Contributions,100487,CA,25,114030,OG
12/31/14,Individual Contributions,100488,NY,25,114031,OG
12/31/14,Individual Contributions,100489,WI,20,114033,OG
12/31/14,Individual Contributions,100490,PA,50,100029,OG
12/31/14,Individual Contributions,100491,DC,100,111757,OG
12/31/14,Individual Contributions,100492,NC,100,114034,OG
12/31/14,Individual Contributions,100481,MD,50,114026,OG
12/31/14,Individual Contributions,100482,TX,250,CW15315,OG
12/31/14,Individual Contributions,100483,MA,50,109146,OG
12/31/14,Individual Contributions,100484,CA,75,38354,OG
12/31/14,Individual Contributions,100485,MD,50,114027,OG
12/31/14,Individual Contributions,100486,CA,35,109529,OG
12/31/14,Individual Contributions,100475,CA,25,104173,OG
12/31/14,Individual Contributions,100476,TX,75,109567,OG
12/31/14,Individual Contributions,100477,MI,75,111740,OG
12/31/14,Individual Contributions,100478,NY,500,114025,OG
12/31/14,Individual Contributions,100479,MI,50,111740,OG
12/31/14,Individual Contributions,100480,NJ,100,111755,OG
12/31/14,Individual Contributions,100469,CT,100,84628,OG
12/31/14,Individual Contributions,100470,MI,25,104200,OG
12/31/14,Individual Contributions,100471,DC,75,107706,OG
12/31/14,Individual Contributions,100472,NY,50,107458,OG
12/31/14,Individual Contributions,100473,GA,25,114024,OG
12/31/14,Individual Contributions,100474,VA,100,107740,OG
12/31/14,Individual Contributions,100463,MI,25,109542,OG
12/31/14,Individual Contributions,100464,DC,50,25224,OG
12/31/14,Individual Contributions,100465,VA,100,105386,OG
12/31/14,Individual Contributions,100466,OR,100,111739,OG
12/31/14,Individual Contributions,100467,NY,35,114022,OG
12/31/14,Individual Contributions,100468,DC,150,114023,OG
12/31/14,Individual Contributions,100457,PA,50,109557,OG
12/31/14,Individual Contributions,100458,NY,250,3129,OG
12/31/14,Individual Contributions,100459,PA,100,90056,OG
12/31/14,Individual Contributions,100460,TX,50,111742,OG
12/31/14,Individual Contributions,100461,KY,300,104308,OG
12/31/14,Individual Contributions,100462,IL,100,CW16795,OG
12/30/14,Individual Contributions,100451,IL,500,63377,OG
12/30/14,Individual Contributions,100452,CA,250,83950,OG
12/31/14,Individual Contributions,100453,NY,10,102181,OG
12/31/14,Individual Contributions,100454,MD,10,107769,OG
12/31/14,Individual Contributions,100455,NY,500,18120,OG
12/31/14,Individual Contributions,100456,VA,500,114021,OG
12/30/14,Individual Contributions,100445,CA,100,109503,OG
12/30/14,Individual Contributions,100446,CA,50,114019,OG
12/30/14,Individual Contributions,100447,LA,100,114020,OG
12/30/14,Individual Contributions,100448,NY,100,75498,OG
12/30/14,Individual Contributions,100449,NC,100,108229,OG
12/30/14,Individual Contributions,100450,NJ,2500,108561,OG
12/30/14,Individual Contributions,100438,IL,50,114016,OG
12/30/14,Individual Contributions,100440,DC,100,104490,OG
12/30/14,Individual Contributions,100441,VA,10,114017,OG
12/30/14,Individual Contributions,100442,GA,10,114018,OG
12/30/14,Individual Contributions,100443,CA,100,107701,OG
12/30/14,Individual Contributions,100444,MA,50,101196,OG
12/30/14,Individual Contributions,100432,GA,250,109524,OG
12/30/14,Individual Contributions,100433,PA,25,97356,OG
12/30/14,Individual Contributions,100434,GA,5,113812,OG
12/30/14,Individual Contributions,100435,TX,150,109575,OG
12/30/14,Individual Contributions,100436,MA,200,114014,OG
12/30/14,Individual Contributions,100437,DC,100,114015,OG
12/29/14,Individual Contributions,100425,CA,25,94561,OG
12/29/14,Individual Contributions,100426,CA,50,102924,OG
12/29/14,Individual Contributions,100427,IL,75,109540,OG
12/29/14,Individual Contributions,100428,NY,250,114013,OG
12/30/14,Individual Contributions,100430,TX,200,113033,OG
12/30/14,Individual Contributions,100431,GA,65,108432,OG
12/28/14,Individual Contributions,100419,NV,25,107742,OG
12/28/14,Individual Contributions,100420,FL,10,113013,OG
12/28/14,Individual Contributions,100421,NY,250,111710,OG
12/29/14,Individual Contributions,100422,AL,5,114011,OG
12/29/14,Individual Contributions,100423,TX,50,114012,OG
12/29/14,Individual Contributions,100424,MI,35,9101,OG
12/26/14,Individual Contributions,100413,CA,250,114009,OG
12/27/14,Individual Contributions,100414,DE,50,CW20615,OG
12/27/14,Individual Contributions,100415,CA,1000,114010,OG
12/27/14,Individual Contributions,100416,MI,100,107726,OG
12/27/14,Individual Contributions,100417,IA,750,111718,OG
12/27/14,Individual Contributions,100418,IL,25,73371,OG
12/25/14,Individual Contributions,100407,PA,35,114005,OG
12/25/14,Individual Contributions,100408,MD,25,114006,OG
12/25/14,Individual Contributions,100409,CA,20,114007,OG
12/26/14,Individual Contributions,100410,NY,25,63589,OG
12/26/14,Individual Contributions,100411,MD,1000,97048,OG
12/26/14,Individual Contributions,100412,NY,25,114008,OG
12/24/14,Individual Contributions,100401,NJ,10,113405,OG
12/24/14,Individual Contributions,100402,FL,25,114002,OG
12/24/14,Individual Contributions,100403,NJ,20,114003,OG
12/24/14,Individual Contributions,100404,IL,100,79261,OG
12/25/14,Individual Contributions,100405,MI,25,111243,OG
12/25/14,Individual Contributions,100406,NY,25,114004,OG
12/23/14,Individual Contributions,100395,NJ,10,113997,OG
12/24/14,Individual Contributions,100396,IL,50,113998,OG
12/24/14,Individual Contributions,100397,FL,500,113999,OG
12/24/14,Individual Contributions,100398,MD,500,111715,OG
12/24/14,Individual Contributions,100399,CA,100,114000,OG
12/24/14,Individual Contributions,100400,NY,50,114001,OG
12/22/14,Individual Contributions,100389,NY,850,104322,OG
12/23/14,Individual Contributions,100390,OH,6,113995,OG
12/23/14,Individual Contributions,100391,GA,40,113996,OG
12/23/14,Individual Contributions,100392,NY,25,107745,OG
12/23/14,Individual Contributions,100393,DC,25,109530,OG
12/23/14,Individual Contributions,100394,DC,200,7569,OG
12/22/14,Individual Contributions,100383,CA,25,101113,OG
12/22/14,Individual Contributions,100384,DC,250,113992,OG
12/22/14,Individual Contributions,100385,NY,30,113993,OG
12/22/14,Individual Contributions,100386,PA,74.9,111711,OG
12/22/14,Individual Contributions,100387,NY,2,95849,OG
12/22/14,Individual Contributions,100388,NJ,25,113994,OG
12/21/14,Individual Contributions,100377,NY,75,113991,OG
12/21/14,Individual Contributions,100378,GA,50,108369,OG
12/22/14,Individual Contributions,100379,CA,250,107751,OG
12/22/14,Individual Contributions,100380,MD,25,113012,OG
12/22/14,Individual Contributions,100381,IA,15,107950,OG
12/22/14,Individual Contributions,100382,MA,40,104482,OG
12/20/14,Individual Contributions,100371,CA,100,107767,OG
12/20/14,Individual Contributions,100372,OR,100,113987,OG
12/20/14,Individual Contributions,100373,PA,100,113988,OG
12/21/14,Individual Contributions,100374,IN,10,113118,OG
12/21/14,Individual Contributions,100375,MA,300,113989,OG
12/21/14,Individual Contributions,100376,CA,50,113990,OG
9/28/14,Individual Contributions,97006,MD,10,113014,OG
9/29/14,Individual Contributions,97007,WA,10,103426,OG
9/30/14,Individual Contributions,97008,MA,10,109535,OG
9/30/14,Individual Contributions,97009,NY,10,102181,OG
10/1/14,Individual Contributions,97010,DC,25,111757,OG
12/19/14,Individual Contributions,100370,CA,50,113986,OG
9/21/14,Individual Contributions,96389,PA,50,88650,OG
9/22/14,Individual Contributions,96390,MD,25,113012,OG
9/25/14,Individual Contributions,97001,MI,25,111243,OG
9/25/14,Individual Contributions,97002,TX,25,111241,OG
9/25/14,Individual Contributions,97003,MI,35,102493,OG
9/28/14,Individual Contributions,97005,FL,10,113013,OG
7/22/14,Individual Contributions,96384,MD,25,113012,OG
9/19/14,Individual Contributions,96385,AZ,25,111288,OG
9/20/14,Individual Contributions,96386,MA,25,113163,OG
9/20/14,Individual Contributions,96387,MD,1000,97048,OG
9/21/14,Individual Contributions,96388,IN,10,113118,OG
9/9/14,Individual Contributions,96377,VA,100,110597,OG
9/9/14,Individual Contributions,96378,IN,15,102175,OG
9/9/14,Individual Contributions,96379,PA,25,113015,OG
9/10/14,Individual Contributions,96380,TX,20,103422,OG
9/10/14,Individual Contributions,96381,VA,25,113162,OG
9/12/14,Individual Contributions,96382,VI,10,111383,OG
8/22/14,Individual Contributions,96099,OR,5,113141,OG
8/23/14,Individual Contributions,96100,TX,100,113142,OG
8/24/14,Individual Contributions,96101,WI,25,113143,OG
8/30/14,Individual Contributions,96102,MA,10,109535,OG
9/3/14,Individual Contributions,96103,PA,50,103294,OG
9/9/14,Individual Contributions,96376,WA,250,113161,OG
9/6/14,Individual Contributions,96093,VA,35,113137,OG
9/6/14,Individual Contributions,96094,CA,100,109503,OG
9/7/14,Individual Contributions,96095,MD,10,112705,OG
8/14/14,Individual Contributions,96096,WA,25,113138,OG
8/20/14,Individual Contributions,96097,PA,25,113139,OG
8/20/14,Individual Contributions,96098,GA,25,113140,OG
8/30/14,Individual Contributions,96087,CA,50,113134,OG
8/30/14,Individual Contributions,96088,TX,20,96167,OG
8/31/14,Individual Contributions,96089,NY,10,102181,OG
9/3/14,Individual Contributions,96090,CA,25,110579,OG
9/3/14,Individual Contributions,96091,CA,10,113135,OG
9/5/14,Individual Contributions,96092,GA,50,113136,OG
8/25/14,Individual Contributions,96081,,10,113130,OG
8/25/14,Individual Contributions,96082,FL,25,113131,OG
8/26/14,Individual Contributions,96083,,10,113132,OG
8/28/14,Individual Contributions,96084,FL,10,113013,OG
8/28/14,Individual Contributions,96085,MD,10,113014,OG
8/28/14,Individual Contributions,96086,DC,50,113133,OG
8/23/14,Individual Contributions,96075,IL,25,113124,OG
8/24/14,Individual Contributions,96076,WA,25,113125,OG
8/24/14,Individual Contributions,96077,IL,50,113126,OG
8/24/14,Individual Contributions,96078,CA,100,113127,OG
8/25/14,Individual Contributions,96079,MD,50,113128,OG
8/25/14,Individual Contributions,96080,CA,50,113129,OG
8/17/14,Individual Contributions,96069,NY,100,113120,OG
8/17/14,Individual Contributions,96070,MD,50,58602,OG
8/22/14,Individual Contributions,96071,MD,25,113012,OG
8/22/14,Individual Contributions,96072,GA,25,113121,OG
8/22/14,Individual Contributions,96073,LA,25,113122,OG
8/22/14,Individual Contributions,96074,TN,50,113123,OG
12/18/14,Individual Contributions,98965,NY,20,113814,OG
12/18/14,Individual Contributions,98966,OH,100,113815,OG
12/18/14,Individual Contributions,98967,NC,50,113816,OG
12/19/14,Individual Contributions,98973,PA,285,113818,OG
12/19/14,Individual Contributions,98974,CA,150,94693,OG
12/19/14,Individual Contributions,98975,AL,50,106639,OG
12/16/14,Individual Contributions,98959,PA,30,113811,OG
12/17/14,Individual Contributions,98960,GA,10,113812,OG
12/17/14,Individual Contributions,98961,CA,150,113813,OG
12/17/14,Individual Contributions,98962,NY,60,11563,OG
12/17/14,Individual Contributions,98963,TX,30,103875,OG
12/17/14,Individual Contributions,98964,CA,40,109819,OG
12/14/14,Individual Contributions,98953,FL,50,112355,OG
12/15/14,Individual Contributions,98954,NY,150,CW16504,OG
12/15/14,Individual Contributions,98955,LA,50,113809,OG
12/15/14,Individual Contributions,98956,UT,25,113810,OG
12/15/14,Individual Contributions,98957,WA,50,57082,OG
12/16/14,Individual Contributions,98958,PA,1000,109543,OG
12/13/14,Individual Contributions,98947,WA,300,113804,OG
12/13/14,Individual Contributions,98948,CA,100,113805,OG
12/14/14,Individual Contributions,98949,AZ,25,113806,OG
12/14/14,Individual Contributions,98950,CA,50,113807,OG
