DonorID,StateCode,CountyCode,TractCode,MSA,CensusYear
CW22284,42,045,4068.02,37964,2015
79919,42,045,4068.03,37964,2015
98536,42,045,4068.03,37964,2015
67194,42,045,4068.03,37964,2015
87223,42,045,4068.03,37964,2015
89896,42,045,4068.03,37964,2015
CW14632,42,045,4071.01,37964,2015
CW22532,42,045,4074.01,37964,2015
67102,42,045,4072.01,37964,2015
22676,42,045,4079.02,37964,2015
66898,42,045,4108.00,37964,2015
76937,42,045,4072.02,37964,2015
CW12534,42,045,4071.01,37964,2015
64575,42,045,4072.01,37964,2015
81559,42,045,4074.01,37964,2015
76143,42,045,4075.01,37964,2015
62993,42,045,4075.02,37964,2015
108809,42,045,4075.01,37964,2015
88190,42,045,4074.01,37964,2015
66879,42,045,4075.01,37964,2015
59258,42,045,4079.01,37964,2015
4633,42,045,4072.01,37964,2015
CW17397,42,045,4074.01,37964,2015
1267,42,045,4079.02,37964,2015
82880,42,045,4075.02,37964,2015
72004,42,045,4074.01,37964,2015
CW16614,42,045,4075.02,37964,2015
283,42,045,4078.01,37964,2015
87072,42,045,4078.03,37964,2015
9827,42,045,4078.01,37964,2015
74909,42,045,4078.04,37964,2015
97072,42,091,2046.00,33874,2015
94805,42,091,2046.00,33874,2015
5092,42,091,2046.00,33874,2015
64357,42,091,2045.00,33874,2015
100029,42,091,2045.00,33874,2015
75429,42,091,2045.00,33874,2015
88059,42,017,1058.01,33874,2015
59135,42,017,1055.07,33874,2015
75430,42,017,1055.07,33874,2015
24091,42,017,1055.05,33874,2015
84770,42,017,1056.00,33874,2015
CW18818,42,017,1057.04,33874,2015
75642,42,017,1055.09,33874,2015
20274,42,017,1055.05,33874,2015
64538,42,017,1055.10,33874,2015
94078,42,017,1058.01,33874,2015
CW17690,42,017,1055.10,33874,2015
60032,42,017,1055.10,33874,2015
77283,42,017,1055.09,33874,2015
CW12576,42,045,4077.00,37964,2015
78988,42,045,4077.00,37964,2015
CW12621,42,045,4077.00,37964,2015
60951,42,045,4077.00,37964,2015
10014,42,091,2045.00,33874,2015
76435,42,091,2056.00,33874,2015
CW21888,42,091,2046.00,33874,2015
60843,42,091,2047.01,33874,2015
102092,42,091,2056.00,33874,2015
59441,42,091,2047.02,33874,2015
91855,42,091,2056.00,33874,2015
67489,42,091,2045.00,33874,2015
59134,42,091,2047.01,33874,2015
5559,42,045,4099.02,37964,2015
16010,42,045,4100.00,37964,2015
24104,42,045,4099.04,37964,2015
9982,42,045,4099.04,37964,2015
107678,42,045,4099.03,37964,2015
77814,42,045,4100.00,37964,2015
60947,42,045,4036.01,37964,2015
70431,42,045,4036.02,37964,2015
2332,42,045,4036.01,37964,2015
CW18899,42,091,2102.00,33874,2015
73448,42,091,2102.00,33874,2015
78191,42,091,2102.00,33874,2015
84668,42,045,4038.00,37964,2015
112971,42,045,4039.01,37964,2015
76495,42,045,4028.00,37964,2015
64554,42,045,4028.00,37964,2015
67122,42,045,4028.00,37964,2015
87774,42,045,4029.00,37964,2015
CW14015,42,045,4028.00,37964,2015
48071,42,045,4029.00,37964,2015
84252,42,045,4028.00,37964,2015
65078,42,045,4028.00,37964,2015
24230,42,045,4029.00,37964,2015
66417,42,045,4029.00,37964,2015
68492,42,045,4029.00,37964,2015
84218,42,045,4029.00,37964,2015
83456,42,045,4029.00,37964,2015
109266,42,045,4076.00,37964,2015
106511,42,045,4078.06,37964,2015
63628,42,045,4076.00,37964,2015
77149,42,045,4007.00,37964,2015
90529,42,045,4006.00,37964,2015
62193,42,045,4004.01,37964,2015
CW18842,42,045,4004.02,37964,2015
91188,42,045,4105.00,37964,2015
76303,42,045,4008.01,37964,2015
75861,42,045,4004.02,37964,2015
89839,42,045,4003.02,37964,2015
CW18500,42,045,4004.02,37964,2015
71947,42,045,4105.00,37964,2015
83623,42,045,4004.01,37964,2015
64130,42,045,4003.01,37964,2015
70134,42,045,4007.00,37964,2015
77950,42,045,4004.01,37964,2015
81724,42,045,4008.01,37964,2015
77644,42,045,4005.00,37964,2015
95575,42,045,4007.00,37964,2015
59256,42,045,4008.01,37964,2015
90069,42,045,4005.00,37964,2015
72940,42,045,4003.01,37964,2015
CW21911,42,045,4004.02,37964,2015
CW19560,42,045,4007.00,37964,2015
69698,42,045,4087.00,37964,2015
60954,42,045,4091.00,37964,2015
76046,42,045,4087.00,37964,2015
66403,42,045,4094.00,37964,2015
74721,42,045,4097.01,37964,2015
9358,42,045,4097.01,37964,2015
109161,42,045,4108.00,37964,2015
81058,42,045,4108.00,37964,2015
9790,42,045,4108.00,37964,2015
24145,42,045,4098.03,37964,2015
10020,42,045,4098.03,37964,2015
65724,42,029,3001.09,33874,2015
24147,42,045,4098.03,37964,2015
111709,42,029,3001.09,33874,2015
65515,42,029,3001.08,33874,2015
65321,42,029,3001.06,33874,2015
105100,42,029,3001.06,33874,2015
61880,42,045,4098.03,37964,2015
66083,42,045,4097.01,37964,2015
24150,42,029,3001.09,33874,2015
CW15312,42,045,4098.02,37964,2015
65226,42,091,2059.04,33874,2015
68521,42,029,3001.08,33874,2015
63856,42,045,4098.02,37964,2015
97074,42,029,3001.08,33874,2015
59729,42,091,2016.03,33874,2015
88011,42,091,2016.03,33874,2015
83345,42,091,2016.03,33874,2015
77237,42,091,2016.03,33874,2015
CW19643,42,091,2016.06,33874,2015
69699,42,091,2016.06,33874,2015
84833,42,091,2016.07,33874,2015
CW16325,42,091,2016.03,33874,2015
82058,42,091,2003.08,33874,2015
61443,42,091,2016.03,33874,2015
CW19597,42,091,2003.01,33874,2015
89751,42,091,2016.03,33874,2015
76162,42,091,2003.01,33874,2015
100934,42,091,2016.03,33874,2015
83337,42,091,2016.03,33874,2015
104712,42,091,2003.08,33874,2015
84771,42,091,2016.03,33874,2015
92057,42,091,2016.03,33874,2015
CW19146,42,091,2003.08,33874,2015
85942,42,091,2016.06,33874,2015
90680,42,091,2016.03,33874,2015
74531,42,091,2016.03,33874,2015
59333,42,045,4041.02,37964,2015
76630,42,091,2026.02,33874,2015
59504,42,091,2025.00,33874,2015
81975,42,091,2025.00,33874,2015
68669,42,091,2025.00,33874,2015
61246,42,091,2025.00,33874,2015
59438,42,091,2025.00,33874,2015
61697,42,091,2025.00,33874,2015
CW14583,42,091,2025.00,33874,2015
96815,42,091,2025.00,33874,2015
63461,42,091,2023.02,33874,2015
42203,42,091,2025.00,33874,2015
76525,42,091,2025.00,33874,2015
113464,42,091,2025.00,33874,2015
66090,42,091,2025.00,33874,2015
60494,42,091,2025.00,33874,2015
67713,42,091,2025.00,33874,2015
98951,42,091,2025.00,33874,2015
27824,42,091,2025.00,33874,2015
69708,42,091,2026.02,33874,2015
CW22616,42,091,2023.02,33874,2015
85982,42,091,2025.00,33874,2015
61599,42,091,2025.00,33874,2015
90960,42,091,2046.00,33874,2015
67927,42,091,2054.00,33874,2015
95852,42,091,2055.03,33874,2015
84456,42,091,2055.03,33874,2015
54649,42,091,2055.03,33874,2015
64696,42,045,4089.00,37964,2015
101647,42,091,2055.03,33874,2015
84259,42,101,0012.02,37964,2015
97571,42,101,0125.00,37964,2015
63497,42,101,0003.00,37964,2015
69735,42,101,0003.00,37964,2015
24190,42,101,0004.02,37964,2015
67900,42,101,0125.00,37964,2015
110813,42,101,0008.03,37964,2015
24194,42,101,0004.02,37964,2015
77782,42,101,0003.00,37964,2015
65438,42,101,0008.04,37964,2015
62884,42,101,0007.00,37964,2015
24197,42,101,0125.00,37964,2015
CW18360,42,101,0012.02,37964,2015
107656,42,101,0004.02,37964,2015
59775,42,101,0008.01,37964,2015
24603,42,101,0008.04,37964,2015
100792,42,101,0004.02,37964,2015
9794,42,101,0012.01,37964,2015
60466,42,101,0008.03,37964,2015
69919,42,101,0007.00,37964,2015
109441,42,101,0008.03,37964,2015
69176,42,101,0008.01,37964,2015
111783,42,101,0012.01,37964,2015
59799,42,101,0008.03,37964,2015
5722,42,101,0012.01,37964,2015
67644,42,101,0008.03,37964,2015
40306,42,101,0003.00,37964,2015
75077,42,101,0004.02,37964,2015
24215,42,101,0125.00,37964,2015
89462,42,101,0105.00,37964,2015
70917,42,101,0107.00,37964,2015
24218,42,101,0106.00,37964,2015
113533,42,101,0087.01,37964,2015
24219,42,101,0090.00,37964,2015
64691,42,101,0110.00,37964,2015
84512,42,101,0106.00,37964,2015
74727,42,101,0105.00,37964,2015
69096,42,101,0091.00,37964,2015
92177,42,101,0091.00,37964,2015
90987,42,101,0106.00,37964,2015
CW17856,42,101,0088.02,37964,2015
CW18345,42,101,0091.00,37964,2015
89238,42,101,0110.00,37964,2015
59596,42,101,0087.01,37964,2015
74036,42,101,0108.00,37964,2015
87032,42,101,0105.00,37964,2015
111711,42,101,0092.00,37964,2015
103889,42,101,0110.00,37964,2015
83039,42,101,0106.00,37964,2015
76184,42,101,0369.00,37964,2015
82581,42,101,0092.00,37964,2015
4085,42,101,0092.00,37964,2015
109912,42,101,0091.00,37964,2015
88210,42,101,0109.00,37964,2015
84831,42,101,0109.00,37964,2015
71802,42,101,0108.00,37964,2015
80802,42,101,0110.00,37964,2015
CW18230,42,101,0109.00,37964,2015
84772,42,101,0091.00,37964,2015
68350,42,101,0091.00,37964,2015
84573,42,101,0105.00,37964,2015
72862,42,101,0088.02,37964,2015
78688,42,101,0105.00,37964,2015
77222,42,101,0108.00,37964,2015
72765,42,101,0110.00,37964,2015
69279,42,101,0087.02,37964,2015
77599,42,101,0087.01,37964,2015
74518,42,101,0106.00,37964,2015
76714,42,101,0107.00,37964,2015
109673,42,101,0108.00,37964,2015
102880,42,101,0077.00,37964,2015
76144,42,101,0105.00,37964,2015
83760,42,101,0369.00,37964,2015
59738,42,101,0109.00,37964,2015
77221,42,101,0090.00,37964,2015
86877,42,101,0106.00,37964,2015
66055,42,101,0108.00,37964,2015
82271,42,101,0369.00,37964,2015
CW19824,42,101,0090.00,37964,2015
62370,42,101,0010.02,37964,2015
95787,42,101,0001.00,37964,2015
24237,42,101,0010.01,37964,2015
64342,42,101,0001.00,37964,2015
CW18540,42,101,0010.01,37964,2015
72336,42,101,0001.00,37964,2015
105716,42,101,0010.02,37964,2015
85057,42,101,0010.02,37964,2015
83795,42,101,0010.01,37964,2015
106262,42,101,0010.01,37964,2015
63906,42,101,0005.00,37964,2015
83562,42,101,0009.02,37964,2015
75357,42,101,0006.00,37964,2015
96111,42,101,0011.02,37964,2015
81786,42,101,0311.01,37964,2015
91662,42,101,0309.00,37964,2015
CW18983,42,101,0306.00,37964,2015
81931,42,101,0308.00,37964,2015
90404,42,101,0305.01,37964,2015
CW14013,42,101,0307.00,37964,2015
88919,42,101,0336.00,37964,2015
65629,42,101,0307.00,37964,2015
108814,42,101,0305.02,37964,2015
77349,42,101,0306.00,37964,2015
78628,42,101,0307.00,37964,2015
81414,42,101,0339.00,37964,2015
84383,42,101,0310.00,37964,2015
CW16067,42,101,0310.00,37964,2015
59343,42,101,0305.02,37964,2015
68545,42,101,0338.00,37964,2015
81076,42,101,0306.00,37964,2015
24257,42,101,0307.00,37964,2015
61594,42,101,0310.00,37964,2015
70409,42,101,0338.00,37964,2015
CW15904,42,101,0342.00,37964,2015
77052,42,101,0353.02,37964,2015
80479,42,101,0351.00,37964,2015
84905,42,101,0352.00,37964,2015
97769,42,101,0353.02,37964,2015
CW18369,42,101,0346.00,37964,2015
79790,42,101,0346.00,37964,2015
72232,42,101,0344.00,37964,2015
74056,42,101,0345.02,37964,2015
65793,42,101,0356.01,37964,2015
78896,42,101,0355.00,37964,2015
24269,42,101,0355.00,37964,2015
79067,42,101,0345.02,37964,2015
78552,42,101,0356.01,37964,2015
98978,42,101,0359.00,37964,2015
108496,42,101,0365.02,37964,2015
60758,42,101,0357.01,37964,2015
88356,42,101,0385.00,37964,2015
70913,42,101,0385.00,37964,2015
84222,42,091,2103.00,33874,2015
79551,42,101,0257.00,37964,2015
87887,42,101,0257.00,37964,2015
72618,42,101,0231.00,37964,2015
76183,42,101,0257.00,37964,2015
61592,42,101,0257.00,37964,2015
95694,42,101,0257.00,37964,2015
CW14388,42,101,0257.00,37964,2015
CW13972,42,101,0257.00,37964,2015
81855,42,101,0257.00,37964,2015
73861,42,101,0257.00,37964,2015
89852,42,101,0389.00,37964,2015
103960,42,101,0255.00,37964,2015
68986,42,101,0237.00,37964,2015
CW14903,42,101,0254.00,37964,2015
CW18020,42,101,0389.00,37964,2015
78731,42,101,0254.00,37964,2015
99484,42,101,0389.00,37964,2015
61432,42,101,0237.00,37964,2015
66722,42,101,0253.00,37964,2015
66724,42,101,0253.00,37964,2015
77310,42,101,0388.00,37964,2015
71351,42,101,0253.00,37964,2015
24301,42,101,0255.00,37964,2015
88297,42,101,0256.00,37964,2015
79788,42,101,0254.00,37964,2015
67680,42,101,0255.00,37964,2015
CW16313,42,101,0254.00,37964,2015
68425,42,101,0254.00,37964,2015
97750,42,101,0253.00,37964,2015
CW21937,42,101,0254.00,37964,2015
82735,42,101,0254.00,37964,2015
84618,42,101,0236.00,37964,2015
CW24040,42,101,0235.00,37964,2015
CW15425,42,101,0255.00,37964,2015
89542,42,101,0253.00,37964,2015
99577,42,101,0236.00,37964,2015
95933,42,101,0253.00,37964,2015
109343,42,101,0254.00,37964,2015
95841,42,101,0256.00,37964,2015
79709,42,101,0388.00,37964,2015
4411,42,101,0237.00,37964,2015
88684,42,101,0386.00,37964,2015
64692,42,101,0388.00,37964,2015
74052,42,101,0255.00,37964,2015
48279,42,101,0252.00,37964,2015
61649,42,101,0237.00,37964,2015
CW19923,42,101,0237.00,37964,2015
24313,42,101,0236.00,37964,2015
6483,42,101,0388.00,37964,2015
CW19365,42,101,0256.00,37964,2015
65324,42,101,0254.00,37964,2015
59962,42,101,0237.00,37964,2015
68370,42,101,0252.00,37964,2015
81056,42,101,0254.00,37964,2015
90773,42,101,0237.00,37964,2015
90411,42,101,0254.00,37964,2015
CW14396,42,101,0253.00,37964,2015
78209,42,101,0254.00,37964,2015
66402,42,101,0254.00,37964,2015
94106,42,101,0237.00,37964,2015
80995,42,101,0255.00,37964,2015
85978,42,101,0236.00,37964,2015
65949,42,101,0389.00,37964,2015
24316,42,101,0255.00,37964,2015
62364,42,101,0254.00,37964,2015
CW18589,42,101,0253.00,37964,2015
CW21811,42,101,0388.00,37964,2015
68355,42,101,0237.00,37964,2015
64292,42,101,0254.00,37964,2015
93958,42,101,0388.00,37964,2015
CW17133,42,101,0252.00,37964,2015
90439,42,101,0254.00,37964,2015
91335,42,101,0256.00,37964,2015
89416,42,101,0254.00,37964,2015
59434,42,101,0388.00,37964,2015
67133,42,101,0253.00,37964,2015
66758,42,101,0256.00,37964,2015
CW16837,42,101,0237.00,37964,2015
77947,42,101,0389.00,37964,2015
64088,42,101,0236.00,37964,2015
111197,42,101,0253.00,37964,2015
71315,42,101,0256.00,37964,2015
72689,42,101,0388.00,37964,2015
74724,42,101,0255.00,37964,2015
94015,42,101,0254.00,37964,2015
63278,42,101,0236.00,37964,2015
62953,42,101,0388.00,37964,2015
96059,42,101,0389.00,37964,2015
66483,42,101,0388.00,37964,2015
CW15075,42,101,0253.00,37964,2015
65437,42,101,0254.00,37964,2015
64143,42,101,0388.00,37964,2015
65758,42,101,0256.00,37964,2015
108859,42,101,0254.00,37964,2015
CW19384,42,101,0388.00,37964,2015
72207,42,101,0254.00,37964,2015
75958,42,101,0254.00,37964,2015
88052,42,101,0255.00,37964,2015
67210,42,101,0256.00,37964,2015
98845,42,101,0235.00,37964,2015
24331,42,101,0236.00,37964,2015
84793,42,101,0254.00,37964,2015
9569,42,101,0236.00,37964,2015
CW14556,42,101,0255.00,37964,2015
108052,42,101,0254.00,37964,2015
110557,42,101,0256.00,37964,2015
113550,42,101,0235.00,37964,2015
24332,42,101,0388.00,37964,2015
87249,42,101,0388.00,37964,2015
76381,42,101,0254.00,37964,2015
78349,42,101,0253.00,37964,2015
110846,42,101,0237.00,37964,2015
CW17764,42,101,0388.00,37964,2015
CW12836,42,101,0253.00,37964,2015
CW20569,42,101,0255.00,37964,2015
109794,42,101,0236.00,37964,2015
CW13800,42,101,0254.00,37964,2015
80434,42,101,0256.00,37964,2015
59996,42,101,0254.00,37964,2015
84617,42,101,0256.00,37964,2015
CW18290,42,101,0253.00,37964,2015
75897,42,101,0237.00,37964,2015
76003,42,101,0254.00,37964,2015
109249,42,101,0388.00,37964,2015
83468,42,101,0389.00,37964,2015
5866,42,101,0254.00,37964,2015
24339,42,101,0388.00,37964,2015
62014,42,101,0237.00,37964,2015
97797,42,101,0253.00,37964,2015
71222,42,101,0386.00,37964,2015
CW18341,42,101,0254.00,37964,2015
80471,42,101,0237.00,37964,2015
78900,42,101,0254.00,37964,2015
81070,42,101,0253.00,37964,2015
CW15111,42,101,0255.00,37964,2015
64132,42,101,0254.00,37964,2015
70546,42,101,0253.00,37964,2015
108503,42,101,0255.00,37964,2015
63058,42,101,0254.00,37964,2015
69715,42,101,0388.00,37964,2015
65088,42,101,0255.00,37964,2015
468,42,101,0254.00,37964,2015
CW13840,42,101,0254.00,37964,2015
83953,42,101,0388.00,37964,2015
102339,42,101,0254.00,37964,2015
59433,42,101,0237.00,37964,2015
83191,42,101,0255.00,37964,2015
84102,42,101,0254.00,37964,2015
65514,42,101,0254.00,37964,2015
64128,42,101,0255.00,37964,2015
54486,42,101,0254.00,37964,2015
82964,42,101,0256.00,37964,2015
85968,42,101,0388.00,37964,2015
CW14918,42,101,0237.00,37964,2015
CW18577,42,101,0389.00,37964,2015
65286,42,101,0255.00,37964,2015
65637,42,101,0235.00,37964,2015
71793,42,101,0254.00,37964,2015
CW16150,42,101,0255.00,37964,2015
CW20239,42,101,0237.00,37964,2015
CW18032,42,101,0236.00,37964,2015
62418,42,101,0256.00,37964,2015
100129,42,101,0255.00,37964,2015
CW14132,42,101,0389.00,37964,2015
64079,42,101,0389.00,37964,2015
5050,42,101,0255.00,37964,2015
CW22488,42,101,0256.00,37964,2015
CW15565,42,101,0237.00,37964,2015
71052,42,101,0235.00,37964,2015
36388,42,101,0253.00,37964,2015
62156,42,101,0256.00,37964,2015
106907,42,101,0389.00,37964,2015
87042,42,101,0386.00,37964,2015
66451,42,101,0237.00,37964,2015
90138,42,101,0388.00,37964,2015
71022,42,101,0254.00,37964,2015
64353,42,101,0388.00,37964,2015
CW13930,42,101,0388.00,37964,2015
CW18374,42,101,0254.00,37964,2015
CW17417,42,101,0388.00,37964,2015
83388,42,101,0388.00,37964,2015
4868,42,101,0254.00,37964,2015
59526,42,101,0254.00,37964,2015
88263,42,101,0388.00,37964,2015
66666,42,101,0237.00,37964,2015
62890,42,101,0389.00,37964,2015
83072,42,101,0272.00,37964,2015
69455,42,101,0285.00,37964,2015
CW17682,42,101,0273.00,37964,2015
83212,42,101,0290.00,37964,2015
76820,42,101,0282.00,37964,2015
79778,42,101,0272.00,37964,2015
72766,42,101,0272.00,37964,2015
59859,42,101,0273.00,37964,2015
71803,42,101,0305.01,37964,2015
81023,42,101,0272.00,37964,2015
85536,42,101,0285.00,37964,2015
CW20818,42,101,0272.00,37964,2015
62707,42,101,0273.00,37964,2015
84257,42,101,0289.02,37964,2015
84319,42,101,0274.01,37964,2015
62682,42,101,0272.00,37964,2015
101808,42,101,0285.00,37964,2015
84869,42,101,0274.02,37964,2015
90898,42,101,0285.00,37964,2015
59777,42,101,0275.00,37964,2015
CW18452,42,101,0274.01,37964,2015
64275,42,101,0275.00,37964,2015
CW21813,42,101,0274.02,37964,2015
CW15098,42,101,0272.00,37964,2015
87745,42,101,0286.00,37964,2015
82704,42,101,0290.00,37964,2015
75556,42,101,0286.00,37964,2015
71870,42,101,0275.00,37964,2015
CW22503,42,101,0272.00,37964,2015
76608,42,101,0284.00,37964,2015
CW18157,42,101,0285.00,37964,2015
76000,42,101,0284.00,37964,2015
76995,42,101,0286.00,37964,2015
68484,42,101,0285.00,37964,2015
69724,42,101,0275.00,37964,2015
75889,42,101,0289.01,37964,2015
90967,42,101,0275.00,37964,2015
72429,42,101,0275.00,37964,2015
59673,42,101,0272.00,37964,2015
86591,42,101,0274.02,37964,2015
79137,42,101,0289.02,37964,2015
CW14953,42,101,0273.00,37964,2015
68929,42,101,0275.00,37964,2015
99179,42,101,0272.00,37964,2015
70066,42,101,0305.01,37964,2015
CW18694,42,101,0305.02,37964,2015
60944,42,101,0290.00,37964,2015
70629,42,101,0275.00,37964,2015
112842,42,101,0275.00,37964,2015
98597,42,101,0286.00,37964,2015
85529,42,101,0282.00,37964,2015
76105,42,101,0305.01,37964,2015
69966,42,101,0305.02,37964,2015
70187,42,101,0148.00,37964,2015
60950,42,101,0137.00,37964,2015
78697,42,101,0152.00,37964,2015
79380,42,101,0151.01,37964,2015
80008,42,101,0138.00,37964,2015
91784,42,101,0138.00,37964,2015
66990,42,101,0137.00,37964,2015
61607,42,101,0152.00,37964,2015
CW20585,42,101,0149.00,37964,2015
85538,42,101,0151.01,37964,2015
65085,42,101,0151.01,37964,2015
74073,42,101,0149.00,37964,2015
72014,42,101,0151.02,37964,2015
62681,42,101,0149.00,37964,2015
81571,42,101,0149.00,37964,2015
67534,42,101,0151.02,37964,2015
83387,42,101,0153.00,37964,2015
88243,42,101,0151.01,37964,2015
76439,42,101,0152.00,37964,2015
65635,42,101,0151.02,37964,2015
72943,42,101,0149.00,37964,2015
67308,42,101,0151.02,37964,2015
