StateCode,CountyCode,TractCode,MSA,CensusYear,Minority_Population,Non_hispanic_other,Non_hispanic_asian,Non_hispanic_white,Non_hispanic_american_indian,Non_hispanic_black,Hispanics,Population,Minority_percentage,Family_count,Household_count,DistressedTractInd,Income_Indicator,Poverty_level_percentage,MSA_MFI_pct,Decennial_Trace_MHI,Decennial_MSA_MFI,HUD_est_MSA_MFI,Est_Income,sDecennial_Tract_MFI,Median_unit_age,Total_housing_units,Num_1_to_4_units,Own_occ_1_to_4_units,Owner_occupied_units,Renter_occupied_units,Units_vacant,Central_City_Flag
25,025,0707.00,14454,2015,1074,86,234,1287,7,553,194,2361,45.49,476,1206,No,Moderate,17.94,71.07,59048,83664,90000,63963,59464,71,1308,519,256,420,786,102,1
25,025,0705.00,14454,2015,2498,106,937,2962,4,381,1070,5460,45.75,1211,2931,No,Middle,29.54,106.90,81331,83664,90000,96210,89438,71,3183,1516,685,1250,1681,252,1
25,025,0708.00,14454,2015,1399,110,264,2307,3,685,337,3706,37.75,538,2114,No,Middle,23.28,85.84,45172,83664,90000,77256,71818,71,2152,607,338,545,1569,38,1
25,025,0817.00,14454,2015,3746,162,59,74,18,2725,782,3820,98.06,809,1357,No,Moderate,27.12,54.80,35781,83664,90000,49320,45855,46,1586,1116,353,364,993,229,1
25,025,0906.00,14454,2015,2255,800,39,93,8,916,492,2348,96.04,451,650,No,Moderate,27.26,62.11,44141,83664,90000,55899,51964,71,779,758,217,217,433,129,1
25,025,0818.00,14454,2015,2820,149,43,78,13,1879,736,2898,97.31,602,1020,No,Moderate,21.27,53.78,45000,83664,90000,48402,45000,71,1339,941,424,424,596,319,1
25,025,0814.00,14454,2015,2318,106,92,685,18,1516,586,3003,77.19,631,1225,No,Moderate,15.09,71.49,54718,83664,90000,64341,59816,71,1400,1055,436,501,724,175,1
25,025,0819.00,14454,2015,3047,139,18,68,16,2046,828,3115,97.82,635,1097,No,Moderate,15.87,73.75,43853,83664,90000,66375,61705,70,1466,947,269,279,818,369,1
25,025,0805.00,14454,2015,2863,63,100,233,2,1369,1329,3096,92.47,703,1296,No,Low,57.11,21.86,15481,83664,90000,19674,18289,40,1393,441,73,73,1223,97,1
25,025,0804.01,14454,2015,2510,95,66,200,16,1349,984,2710,92.62,588,1157,No,Low,57.02,19.75,15073,83664,90000,17775,16530,41,1301,490,50,164,993,144,1
25,025,0820.00,14454,2015,2763,113,20,52,9,2087,534,2815,98.15,592,1028,No,Moderate,21.56,60.12,41172,83664,90000,54108,50300,71,1283,859,364,377,651,255,1
25,025,0903.00,14454,2015,3132,168,20,47,8,1854,1082,3179,98.52,667,961,No,Low,54.46,19.42,16495,83664,90000,17478,16250,71,1202,922,209,209,752,241,1
25,025,0918.00,14454,2015,3320,736,59,132,14,1798,713,3452,96.18,709,1034,No,Low,20.42,46.40,42368,83664,90000,41760,38821,71,1237,1182,451,474,560,203,1
25,025,0901.00,14454,2015,4485,166,31,86,28,3231,1029,4571,98.12,1129,1709,No,Low,24.56,40.45,30389,83664,90000,36405,33844,71,1927,1426,423,423,1286,218,1
25,025,0921.01,14454,2015,4545,404,2029,1906,10,1413,689,6451,70.45,1304,2109,No,Moderate,28.52,52.44,42957,83664,90000,47196,43879,71,2555,2256,768,795,1314,446,1
25,025,0920.00,14454,2015,4687,478,471,258,11,2676,1051,4945,94.78,1327,1598,No,Moderate,24.37,66.23,49342,83664,90000,59607,55417,71,1754,1543,593,597,1001,156,1
25,025,0922.00,14454,2015,2609,213,542,740,15,1417,422,3349,77.90,602,1116,No,Low,22.54,49.99,46618,83664,90000,44991,41827,71,1270,1168,378,378,738,154,1
25,025,1003.00,14454,2015,3183,158,23,120,7,2643,352,3303,96.37,713,1165,No,Moderate,23.12,51.14,44071,83664,90000,46026,42788,71,1340,1166,422,435,730,175,1
25,025,1004.00,14454,2015,4308,279,233,557,19,3320,457,4865,88.55,1039,1670,No,Moderate,19.49,56.67,47171,83664,90000,51003,47413,71,1868,1675,662,662,1008,198,1
25,025,0924.00,14454,2015,5221,206,43,56,32,3470,1470,5277,98.94,1575,2083,No,Low,38.08,34.42,28597,83664,90000,30978,28801,71,2272,1489,424,429,1654,189,1
25,025,1001.00,14454,2015,5453,239,52,57,17,3542,1603,5510,98.97,1342,1691,No,Low,32.66,36.20,26007,83664,90000,32580,30294,55,1969,1327,367,383,1308,278,1
25,025,1002.00,14454,2015,2750,121,27,37,4,2185,413,2787,98.67,756,909,No,Moderate,18.39,55.52,46122,83664,90000,49968,46458,71,1024,884,369,383,526,115,1
25,025,1005.00,14454,2015,5193,321,573,796,14,3317,968,5989,86.71,1162,1897,No,Moderate,23.00,55.28,41575,83664,90000,49752,46250,71,2350,1615,612,656,1241,453,1
25,025,1008.00,14454,2015,2650,244,615,2896,15,1364,412,5546,47.78,1363,2376,No,Middle,12.05,88.45,56800,83664,90000,79605,74007,71,2617,1823,1027,1216,1160,241,1
25,025,0923.00,14454,2015,2846,140,21,47,5,2222,458,2893,98.38,623,939,No,Low,19.98,49.19,36573,83664,90000,44271,41157,71,1104,1021,350,350,589,165,1
25,025,0910.01,14454,2015,1143,114,519,1599,0,298,212,2742,41.68,547,1164,No,Middle,20.37,94.58,59345,83664,90000,85122,79132,71,1319,920,430,505,659,155,1
25,025,0915.00,14454,2015,3963,1101,202,407,8,1735,917,4370,90.69,1043,1548,No,Moderate,26.71,63.35,42857,83664,90000,57015,53008,71,1759,1490,518,518,1030,211,1
25,025,0914.00,14454,2015,2545,443,27,196,6,1267,802,2741,92.85,506,887,No,Low,34.96,48.60,30938,83664,90000,43740,40667,64,973,702,214,241,646,86,1
25,025,0909.01,14454,2015,2330,146,747,1400,10,659,768,3730,62.47,901,1581,No,Low,42.67,37.81,30613,83664,90000,34029,31636,26,1745,515,0,0,1581,164,1
25,025,1010.01,14454,2015,5347,171,13,133,18,4551,594,5480,97.57,1602,2166,No,Middle,15.97,86.22,66000,83664,90000,77598,72143,62,2316,1623,1208,1226,940,150,1
25,025,1011.01,14454,2015,3126,106,2,29,7,2532,479,3155,99.08,765,1055,No,Middle,16.38,80.09,53924,83664,90000,72081,67011,71,1210,1054,517,526,529,155,1
25,025,1010.02,14454,2015,4778,179,53,201,19,3834,693,4979,95.96,1305,1936,No,Moderate,25.80,52.52,39474,83664,90000,47268,43944,60,2169,1570,782,782,1154,233,1
25,025,1011.02,14454,2015,4342,87,27,54,15,3692,521,4396,98.77,1137,1541,No,Low,34.49,47.56,37646,83664,90000,42804,39795,71,1739,1426,336,360,1181,198,1
25,025,0510.00,14454,2015,1873,74,122,2216,7,98,1572,4089,45.81,1038,1688,No,Moderate,12.27,61.44,39559,83664,90000,55296,51409,71,1745,1550,691,691,997,57,1
25,025,1106.01,14454,2015,389,52,132,2580,7,76,122,2969,13.10,801,1130,No,Upper,2.68,142.37,100197,83664,90000,128133,119120,64,1179,954,811,868,262,49,1
25,025,1204.00,14454,2015,1407,184,261,4344,13,383,566,5751,24.47,972,2615,No,Upper,15.08,133.10,84567,83664,90000,119790,111364,71,2746,1751,1030,1227,1388,131,1
25,025,1207.00,14454,2015,747,52,169,1267,3,169,354,2014,37.09,369,985,No,Moderate,17.07,75.87,58893,83664,90000,68283,63482,71,1025,444,225,509,476,40,1
25,025,1201.03,14454,2015,238,51,54,1270,1,55,77,1508,15.78,381,636,No,Upper,1.46,234.84,147308,83664,90000,211356,196484,71,671,621,459,494,142,35,1
25,025,1202.01,14454,2015,1536,104,115,1903,7,510,800,3439,44.66,692,1672,No,Moderate,20.84,59.69,60560,83664,90000,53721,49946,71,1738,1200,443,491,1181,66,1
25,025,1105.02,14454,2015,1736,117,113,2070,5,625,876,3806,45.61,944,1491,No,Moderate,16.78,72.31,50924,83664,90000,65079,60500,71,1715,1498,635,667,824,224,1
25,025,1103.01,14454,2015,1450,83,60,955,13,602,692,2405,60.29,540,893,No,Middle,0.00,110.88,83990,83664,90000,99792,92770,71,969,874,597,612,281,76,1
25,025,1104.03,14454,2015,2161,140,114,2148,10,895,1002,4309,50.15,1097,1719,No,Moderate,6.27,78.93,59234,83664,90000,71037,66042,71,1771,1531,1023,1068,651,52,1
25,025,1302.00,14454,2015,593,59,210,3913,7,110,207,4506,13.16,1170,1833,No,Upper,3.61,125.11,90655,83664,90000,112599,104677,71,1915,1797,1252,1279,554,82,1
25,025,1301.00,14454,2015,1117,138,523,4789,1,190,265,5906,18.91,1245,2203,No,Middle,1.89,99.00,71213,83664,90000,89100,82831,71,2301,1821,1368,1517,686,98,1
25,025,0006.02,14454,2015,1837,132,637,2137,3,424,641,3974,46.23,794,2104,No,Low,36.62,32.29,25476,83664,90000,29061,27018,71,2216,471,113,277,1827,112,1
25,025,0002.01,14454,2015,1126,146,324,2728,5,244,407,3854,29.22,626,1496,No,Middle,13.12,82.57,68010,83664,90000,74313,69087,71,1621,1477,493,504,992,125,1
25,025,1401.07,14454,2015,1640,56,56,891,12,898,618,2531,64.80,551,988,No,Middle,13.08,94.87,47297,83664,90000,85383,79375,71,1032,977,501,524,464,44,1
25,025,1403.00,14454,2015,5198,172,85,1184,19,3448,1474,6382,81.45,1287,2312,No,Moderate,17.25,79.83,49524,83664,90000,71847,66793,71,2513,1985,987,995,1317,201,1
25,025,1404.00,14454,2015,6984,225,75,666,30,5425,1229,7650,91.29,1980,2725,No,Middle,10.77,80.30,59036,83664,90000,72270,67188,57,2943,2544,1699,1795,930,218,1
25,025,1402.02,14454,2015,3200,151,120,2400,10,1784,1135,5600,57.14,1411,1941,No,Middle,10.41,92.66,63792,83664,90000,83394,77528,71,2102,1884,1199,1235,706,161,1
25,017,3537.00,15764,2015,1862,269,1003,3503,5,231,354,5365,34.71,507,1902,No,Middle,22.88,90.26,53649,90625,101700,91794,81806,71,2128,897,329,503,1399,226,1
25,017,3545.00,15764,2015,444,50,210,1792,1,71,112,2236,19.86,536,1376,No,Upper,6.41,196.86,79514,90625,101700,200207,178409,71,1414,556,363,570,806,38,1
25,017,3541.00,15764,2015,590,84,257,2317,1,101,147,2907,20.30,566,1642,No,Upper,14.28,151.03,68160,90625,101700,153598,136875,71,1891,717,362,780,862,249,1
25,017,3544.00,15764,2015,313,71,84,1334,10,81,67,1647,19.00,436,708,No,Upper,2.16,131.58,101406,90625,101700,133817,119250,71,887,873,440,440,268,179,1
25,017,3546.00,15764,2015,1981,183,489,2557,9,1066,234,4538,43.65,1244,2152,No,Moderate,16.17,68.17,59327,90625,101700,69329,61780,53,2234,1374,619,684,1468,82,1
25,017,3542.00,15764,2015,362,87,124,2545,4,52,95,2907,12.45,975,1486,No,Upper,8.73,202.75,132976,90625,101700,206197,183750,71,1554,1365,977,1118,368,68,1
25,017,3536.00,15764,2015,1249,176,591,3302,6,230,246,4551,27.44,538,1565,No,Upper,19.47,139.65,60144,90625,101700,142024,126563,71,1677,897,516,588,977,112,1
25,017,3533.00,15764,2015,863,150,259,2608,5,279,170,3471,24.86,730,1857,No,Upper,9.38,130.29,94526,90625,101700,132505,118077,71,1992,1517,611,725,1132,135,1
25,017,3529.00,15764,2015,609,83,251,2037,2,135,138,2646,23.02,713,1454,No,Middle,9.72,112.39,71667,90625,101700,114301,101858,71,1574,989,577,700,754,120,1
25,017,3532.00,15764,2015,2071,189,1058,2826,5,458,361,4897,42.29,634,1723,No,Moderate,13.18,75.96,61590,90625,101700,77251,68846,67,1873,996,478,574,1149,150,1
25,017,3530.00,15764,2015,1425,143,560,2159,3,406,313,3584,39.76,727,2007,No,Middle,22.39,110.74,52192,90625,101700,112623,100364,66,2164,687,323,560,1447,157,1
25,017,3538.00,15764,2015,1403,151,754,3299,1,240,257,4702,29.84,745,2768,No,Middle,12.20,101.88,80620,90625,101700,103612,92337,71,3124,644,397,846,1922,356,1
25,017,3531.02,15764,2015,2939,261,1836,2101,12,269,561,5040,58.31,402,673,No,Moderate,9.51,58.17,54914,90625,101700,59159,52723,49,673,34,0,0,673,0,1
25,017,3531.01,15764,2015,1149,149,377,1311,6,351,266,2460,46.71,283,958,No,Low,17.30,49.12,50714,90625,101700,49955,44521,67,1027,319,74,74,884,69,1
25,017,3549.00,15764,2015,3918,270,1246,2140,18,1821,563,6058,64.67,1432,2534,No,Low,24.28,45.99,41649,90625,101700,46772,41686,50,2730,1023,636,673,1861,196,1
25,017,3548.00,15764,2015,353,60,134,1550,0,83,76,1903,18.55,382,1065,No,Upper,5.54,134.32,86122,90625,101700,136603,121731,71,1109,917,519,631,434,44,1
25,017,3526.00,15764,2015,890,126,247,1488,2,250,265,2378,37.43,436,1134,No,Moderate,22.18,62.94,56940,90625,101700,64010,57045,71,1153,861,232,289,845,19,1
25,017,3511.00,15764,2015,1155,144,439,4467,4,267,301,5622,20.54,1038,2693,No,Middle,9.99,89.68,56187,90625,101700,91205,81279,71,2809,1677,738,844,1849,116,0
25,017,3515.00,15764,2015,1048,168,265,1262,5,198,412,2310,45.37,551,1062,No,Moderate,13.28,52.99,39343,90625,101700,53891,48031,71,1095,476,205,335,727,33,0
25,017,3512.03,15764,2015,1002,147,497,3239,9,137,212,4241,23.63,707,1831,No,Middle,11.33,87.24,79241,90625,101700,88723,79066,71,2049,1755,441,486,1345,218,0
25,017,3504.00,15764,2015,790,147,330,4778,7,125,181,5568,14.19,938,2376,No,Middle,14.32,116.96,75000,90625,101700,118948,106000,71,2490,2312,969,993,1383,114,0
25,017,3503.00,15764,2015,772,138,182,1669,4,184,264,2441,31.63,511,1119,No,Middle,10.69,83.07,71383,90625,101700,84482,75284,71,1154,993,549,575,544,35,0
25,017,3418.00,15764,2015,3507,348,1045,3047,10,1280,824,6554,53.51,1712,2544,No,Moderate,16.49,62.59,50231,90625,101700,63654,56727,66,2697,1937,890,1110,1434,153,0
25,017,3416.00,15764,2015,2794,320,1197,3770,12,897,368,6564,42.57,1584,2695,No,Moderate,15.65,71.72,51103,90625,101700,72939,65000,71,2785,2174,1324,1409,1286,90,0
25,017,3423.00,15764,2015,3021,544,275,3805,15,842,1345,6826,44.26,1583,2434,No,Moderate,14.10,64.44,51136,90625,101700,65535,58405,71,2657,2371,950,1023,1411,223,0
25,017,3424.00,15764,2015,2925,532,393,3130,10,713,1277,6055,48.31,1352,2362,No,Moderate,17.02,68.07,44327,90625,101700,69227,61689,71,2582,1799,595,664,1698,220,0
25,017,3421.02,15764,2015,1717,229,140,2349,16,643,689,4066,42.23,908,1576,No,Moderate,12.46,68.26,45192,90625,101700,69420,61864,65,1706,1415,417,469,1107,130,0
25,025,1707.02,14454,2015,4441,264,921,2187,9,354,2893,6628,67.00,1413,2054,No,Moderate,20.65,61.62,58175,83664,90000,55458,51556,71,2306,1730,568,617,1437,252,0
25,025,1708.00,14454,2015,1793,146,104,3325,3,230,1310,5118,35.03,1210,1925,No,Moderate,18.31,69.77,50453,83664,90000,62793,58380,71,2100,1576,935,935,990,175,0
25,025,1802.00,14454,2015,498,84,58,3611,6,84,266,4109,12.12,926,1507,No,Middle,9.37,83.51,63425,83664,90000,75159,69872,71,1597,1438,857,866,641,90,0
25,017,3394.00,15764,2015,623,108,156,2703,7,199,153,3326,18.73,727,1366,No,Moderate,12.05,79.21,47464,90625,101700,80557,71793,71,1561,1281,606,615,751,195,0
25,017,3399.00,15764,2015,1235,302,238,3936,8,424,263,5171,23.88,1259,2046,No,Middle,6.11,81.69,54624,90625,101700,83079,74040,71,2267,1835,950,1030,1016,221,0
25,017,3392.00,15764,2015,506,101,169,5324,2,115,119,5830,8.68,1505,2213,No,Middle,3.49,115.25,88879,90625,101700,117209,104453,71,2318,2238,1717,1797,416,105,0
25,017,3391.00,15764,2015,801,138,246,5641,13,242,162,6442,12.43,1471,3017,No,Upper,8.05,122.17,67421,90625,101700,124247,110720,71,3080,1891,1569,2022,995,63,0
25,017,3397.00,15764,2015,1339,229,279,2539,3,547,281,3878,34.53,1025,1584,No,Moderate,13.23,75.86,60000,90625,101700,77150,68750,71,1709,1572,790,790,794,125,0
25,021,4180.02,14454,2015,2855,237,1973,4165,12,345,288,7020,40.67,1710,3266,No,Middle,11.01,99.38,59321,83664,90000,89442,83148,54,3344,1871,891,1121,2145,78,0
25,021,4181.02,14454,2015,1108,168,391,2269,8,335,206,3377,32.81,819,1552,No,Moderate,4.11,77.30,51410,83664,90000,69570,64680,58,1731,1184,628,678,874,179,0
25,021,4179.01,14454,2015,1982,222,1132,4066,15,410,203,6048,32.77,1264,3117,No,Moderate,19.02,59.30,32699,83664,90000,53370,49615,48,3321,1315,618,1010,2107,204,0
25,021,4174.00,14454,2015,169,26,66,2397,8,21,48,2566,6.59,611,1028,No,Upper,1.63,127.92,88306,83664,90000,115128,107031,63,1098,1020,899,909,119,70,0
25,021,4162.00,14454,2015,3275,311,246,3376,11,2319,388,6651,49.24,1789,2395,No,Upper,7.29,121.50,91813,83664,90000,109350,101660,69,2444,2444,1872,1872,523,49,0
25,021,4163.00,14454,2015,1332,168,160,3417,17,801,186,4749,28.05,1268,1770,No,Upper,4.45,162.49,101042,83664,90000,146241,135947,71,1849,1624,1360,1360,410,79,0
25,021,4161.01,14454,2015,696,109,279,5028,0,196,112,5724,12.16,1397,2042,No,Upper,2.68,174.38,97766,83664,90000,156942,145901,57,2137,1966,1734,1734,308,95,0
25,021,4224.00,14454,2015,1046,279,281,6739,11,283,192,7785,13.44,1968,3445,No,Middle,10.36,89.38,58260,83664,90000,80442,74786,50,3529,2327,1738,1749,1696,84,0
25,021,4225.02,14454,2015,887,304,139,4278,21,217,206,5165,17.17,1242,2373,No,Moderate,17.09,75.28,54229,83664,90000,67752,62984,59,2399,1585,1037,1285,1088,26,0
25,025,0101.04,14454,2015,1664,152,967,3140,8,128,409,4804,34.64,475,1913,No,Middle,26.97,105.09,35262,83664,90000,94581,87926,71,2271,206,89,471,1442,358,1
25,023,5117.01,14454,2015,1644,312,158,3011,4,846,324,4655,35.32,1220,1588,No,Middle,9.43,89.36,69118,83664,90000,80424,74766,52,1663,1663,1320,1320,268,75,0
25,023,5113.01,14454,2015,3268,908,92,2066,16,1643,609,5334,61.27,1358,1695,No,Moderate,9.50,68.28,63859,83664,90000,61452,57134,63,1934,1753,1210,1219,476,239,0
25,023,5071.04,14454,2015,202,55,69,5183,7,21,50,5385,3.75,1448,1914,No,Upper,4.45,159.52,107604,83664,90000,143568,133462,34,2111,1953,1527,1605,309,197,0
25,023,5071.01,14454,2015,208,50,51,5115,5,33,69,5323,3.91,1506,1822,No,Upper,1.57,139.49,109394,83664,90000,125541,116705,33,1912,1727,1632,1737,85,90,0
25,021,4212.00,14454,2015,912,162,165,4759,3,369,213,5671,16.08,1500,2027,No,Middle,2.31,100.53,70951,83664,90000,90477,84115,54,2143,2013,1673,1687,340,116,0
25,023,5309.02,14454,2015,233,79,36,4236,15,50,53,4469,5.21,1310,1531,No,Upper,6.89,122.72,96910,83664,90000,110448,102679,26,1895,1838,1354,1411,120,364,0
25,023,5304.00,14454,2015,253,65,66,5570,6,48,68,5823,4.34,1660,2265,No,Middle,1.39,113.41,75599,83664,90000,102069,94891,34,2439,2439,2170,2170,95,174,0
25,021,4211.00,14454,2015,1158,182,147,3962,19,549,261,5120,22.62,1407,2056,No,Moderate,5.34,74.18,53622,83664,90000,66762,62067,56,2056,1623,1237,1299,757,0,0
25,021,4202.02,14454,2015,4023,300,769,2280,18,2533,403,6303,63.83,1518,2385,No,Middle,8.31,87.13,62854,83664,90000,78417,72898,46,2498,1655,1347,1409,976,113,0
25,021,4203.02,14454,2015,4797,373,727,2906,23,3256,418,7703,62.27,2217,3014,No,Middle,5.49,100.77,66397,83664,90000,90693,84311,38,3014,2267,2074,2131,883,0,0
25,021,4201.00,14454,2015,4684,314,1290,3120,15,2555,510,7804,60.02,1932,2893,No,Middle,8.48,82.70,64313,83664,90000,74430,69196,49,3082,2763,1828,1952,941,189,0
25,021,4203.01,14454,2015,3921,353,724,2876,11,2304,529,6797,57.69,1730,2648,No,Middle,7.46,102.90,67500,83664,90000,92610,86091,49,2763,2331,2030,2095,553,115,0
25,021,4202.01,14454,2015,2134,183,482,1371,2,1270,197,3505,60.88,881,1307,No,Middle,5.15,109.35,63375,83664,90000,98415,91493,42,1307,1081,954,964,343,0,0
25,005,6001.00,39300,2015,321,64,65,3599,4,94,94,3920,8.19,937,1490,No,Upper,6.24,161.90,66042,70496,74400,120454,114135,54,1614,1214,969,983,507,124,0
25,023,5241.02,14454,2015,234,76,38,3647,7,55,58,3881,6.03,926,1478,No,Middle,6.02,112.61,63482,83664,90000,101349,94219,49,1588,1527,1239,1239,239,110,0
25,017,3587.00,15764,2015,1271,117,961,3789,3,78,112,5060,25.12,1462,1766,No,Upper,1.39,171.64,135234,90625,101700,174558,155556,51,1891,1834,1550,1578,188,125,0
25,017,3586.00,15764,2015,1565,162,1211,4382,7,57,128,5947,26.32,1771,2283,No,Upper,2.26,155.76,122238,90625,101700,158408,141165,55,2320,2163,1823,1838,445,37,0
25,017,3585.00,15764,2015,1309,132,1023,3552,7,46,101,4861,26.93,1385,1711,No,Upper,3.08,183.75,152961,90625,101700,186874,166528,44,1865,1682,1520,1566,145,154,0
25,017,3583.00,15764,2015,1826,187,1343,3700,3,144,149,5526,33.04,1443,2015,No,Upper,5.69,144.82,115656,90625,101700,147282,131250,35,2128,1548,1286,1346,669,113,0
25,017,3584.00,15764,2015,1169,102,891,3726,0,56,120,4895,23.88,1485,1861,No,Upper,4.60,183.41,138750,90625,101700,186528,166222,55,1929,1702,1404,1498,363,68,0
25,017,3581.00,15764,2015,1116,123,813,3989,1,76,103,5105,21.86,1438,1756,No,Upper,2.06,167.14,131382,90625,101700,169981,151479,58,1951,1870,1525,1593,163,195,0
25,021,4006.00,14454,2015,1157,135,691,4020,5,109,217,5177,22.35,1183,2135,No,Upper,6.49,196.30,121673,83664,90000,176670,164234,71,2263,1353,1104,1542,593,128,0
25,021,4005.00,14454,2015,1041,130,573,4132,2,99,237,5173,20.12,1251,2380,No,Upper,12.14,169.93,103906,83664,90000,152937,142171,71,2571,1116,693,1089,1291,191,0
25,021,4007.00,14454,2015,908,153,500,2690,2,84,169,3598,25.24,1075,1389,No,Upper,6.80,181.10,121983,83664,90000,162990,151518,71,1454,981,639,923,466,65,0
25,021,4011.00,14454,2015,911,92,532,3530,2,113,172,4441,20.51,1150,1650,No,Upper,10.32,240.79,167833,83664,90000,216711,201458,71,1684,1390,1229,1365,285,34,0
25,021,4010.00,14454,2015,1008,119,460,2141,2,180,247,3149,32.01,820,1376,No,Upper,12.28,132.07,78026,83664,90000,118863,110500,71,1429,1068,559,682,694,53,0
25,021,4009.00,14454,2015,1441,110,850,2424,2,237,242,3865,37.28,833,1856,No,Upper,13.14,145.67,64948,83664,90000,131103,121875,43,2039,448,320,763,1093,183,0
25,021,4002.00,14454,2015,1885,168,1172,4247,6,156,383,6132,30.74,1073,2578,No,Upper,24.92,121.50,70489,83664,90000,109350,101656,61,2819,595,436,847,1731,241,0
25,021,4004.00,14454,2015,1146,120,709,4303,4,83,230,5449,21.03,1082,2658,No,Upper,13.49,165.57,63125,83664,90000,149013,138523,71,2807,817,649,1159,1499,149,0
25,021,4001.00,14454,2015,1368,155,699,3609,3,232,279,4977,27.49,743,2228,No,Upper,22.43,203.60,71667,83664,90000,183240,170341,71,2525,508,344,759,1469,297,0
25,021,4008.00,14454,2015,1673,157,1076,3957,6,162,272,5630,29.72,1142,2393,No,Middle,18.73,114.20,70083,83664,90000,102780,95551,69,2614,862,356,903,1490,221,0
25,017,3681.02,15764,2015,1067,80,431,2560,0,300,256,3627,29.42,904,1352,No,Middle,3.10,112.64,90000,90625,101700,114555,102083,47,1435,1274,1151,1162,190,83,1
25,017,3689.02,15764,2015,1713,125,543,2607,4,542,499,4320,39.65,646,1408,No,Moderate,19.64,65.51,45259,90625,101700,66624,59375,57,1546,758,303,310,1098,138,1
25,017,3732.00,15764,2015,1032,98,557,3359,2,106,269,4391,23.50,970,1785,No,Moderate,10.56,77.79,60729,90625,101700,79112,70500,71,1939,1787,857,864,921,154,1
25,017,3735.00,15764,2015,984,174,517,5203,1,70,222,6187,15.90,1236,1779,No,Upper,6.03,225.05,140893,90625,101700,228876,203958,71,1846,1730,1428,1454,325,67,1
25,017,3734.00,15764,2015,563,74,283,2641,2,60,144,3204,17.57,723,1115,No,Upper,2.13,132.72,94750,90625,101700,134976,120281,71,1353,1161,637,676,439,238,1
25,017,3737.00,15764,2015,481,116,239,3309,3,47,76,3790,12.69,1103,1263,No,Upper,2.28,230.85,204156,90625,101700,234774,209213,71,1263,1263,1221,1221,42,0,1
